EmployeeID,Age,BusinessTravel,Department,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Avg_Working_Time,JobInvolvement,PerformanceRating
3306,30,Travel_Frequently,Research & Development,Male,Executive,Sales Representative,Divorced,30580,9.0,14,10.0,2,5,0,3,1.1111111111111112,High,Excellent
3307,53,Travel_Rarely,Sales,Male,Senior Level,Sales Executive,Married,23250,7.0,18,35.0,1,5,0,4,5.0,Very High,Excellent
3308,45,Travel_Rarely,Research & Development,Male,Junior Level,Healthcare Representative,Divorced,20880,4.0,15,18.0,2,5,0,2,4.5,High,Excellent
3309,32,Travel_Rarely,Sales,Female,Entry Level,Human Resources,Married,30720,5.0,12,9.0,4,5,1,3,1.8,Low,Excellent
3310,52,Travel_Frequently,Research & Development,Male,Junior Level,Laboratory Technician,Married,50060,3.0,16,31.0,2,9,0,0,10.333333333333334,High,Excellent
3311,37,Travel_Rarely,Sales,Female,Senior Level,Laboratory Technician,Divorced,42570,4.0,15,9.0,2,1,0,0,2.25,High,Excellent
3312,28,Travel_Rarely,Research & Development,Female,Entry Level,Healthcare Representative,Divorced,25000,1.0,16,6.0,3,5,0,4,6.0,High,Excellent
3313,22,Travel_Rarely,Research & Development,Male,Entry Level,Sales Representative,Married,11020,6.0,19,4.0,3,2,2,2,0.6666666666666666,Medium,Excellent
3314,44,Travel_Rarely,Research & Development,Female,Entry Level,Laboratory Technician,Married,104530,2.0,11,10.0,2,3,0,2,5.0,High,Excellent
3315,42,Travel_Frequently,Sales,Female,Junior Level,Laboratory Technician,Single,22880,5.0,16,8.0,4,2,2,2,1.6,Medium,Excellent
3316,36,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Married,39290,0.0,24,6.0,6,5,0,3,inf,Medium,Outstanding
3317,25,Travel_Rarely,Sales,Female,Entry Level,Laboratory Technician,Married,23110,1.0,11,5.0,2,5,0,3,5.0,High,Excellent
3318,35,Travel_Rarely,Research & Development,Female,Entry Level,Healthcare Representative,Married,31400,1.0,13,17.0,2,17,5,15,17.0,Medium,Excellent
3319,35,Travel_Frequently,Sales,Female,Entry Level,Laboratory Technician,Divorced,36900,1.0,13,10.0,2,10,7,8,10.0,Very High,Excellent
3320,32,Non-Travel,Research & Development,Male,Entry Level,Sales Executive,Divorced,44500,0.0,13,4.0,3,3,0,2,inf,High,Excellent
3321,25,Travel_Rarely,Sales,Female,Senior Level,Research Scientist,Married,27560,1.0,12,5.0,2,5,0,3,5.0,High,Excellent
3322,49,Travel_Rarely,Sales,Female,Junior Level,Sales Representative,Married,190330,2.0,18,7.0,5,4,0,2,3.5,High,Excellent
3323,24,Non-Travel,Research & Development,Male,Junior Level,Healthcare Representative,Married,187220,0.0,22,6.0,3,5,3,4,inf,High,Outstanding
3324,32,Travel_Frequently,Research & Development,Male,Entry Level,Research Scientist,Married,95470,1.0,13,10.0,3,10,5,3,10.0,Medium,Excellent
3325,38,Travel_Rarely,Sales,Male,Entry Level,Sales Executive,Married,137340,0.0,13,3.0,3,2,1,2,inf,Very High,Excellent
3326,42,Travel_Rarely,Research & Development,Female,Junior Level,Research Scientist,Married,199990,2.0,23,17.0,6,5,1,3,8.5,High,Outstanding
3327,31,Travel_Rarely,Research & Development,Female,Mid Level,Sales Executive,Married,22790,3.0,12,8.0,3,6,0,2,2.6666666666666665,High,Excellent
3328,29,Travel_Rarely,Sales,Male,Mid Level,Laboratory Technician,Divorced,59160,6.0,12,5.0,2,3,0,2,0.8333333333333334,High,Excellent
3329,53,Travel_Rarely,Research & Development,Male,Entry Level,Sales Representative,Married,20890,5.0,16,28.0,2,2,2,2,5.6,Medium,Excellent
3330,35,Travel_Rarely,Research & Development,Male,Mid Level,Healthcare Representative,Married,167920,3.0,12,16.0,3,13,4,8,5.333333333333333,Very High,Excellent
3331,37,Travel_Frequently,Research & Development,Female,Mid Level,Human Resources,Married,35640,5.0,11,10.0,1,5,0,0,2.0,Low,Excellent
3332,53,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Single,44250,6.0,22,33.0,2,12,3,8,5.5,Very High,Outstanding
3333,43,Travel_Frequently,Research & Development,Male,Entry Level,Laboratory Technician,Married,52650,4.0,11,12.0,4,5,2,2,3.0,High,Excellent
3334,47,Travel_Rarely,Sales,Female,Mid Level,Research Director,Married,65530,0.0,15,8.0,2,7,7,7,inf,High,Excellent
3335,37,Non-Travel,Research & Development,Female,Junior Level,Research Scientist,Single,62610,1.0,12,10.0,1,10,0,9,10.0,High,Excellent
3336,50,Non-Travel,Research & Development,Female,Entry Level,Laboratory Technician,Divorced,42980,1.0,20,31.0,6,31,14,7,31.0,High,Outstanding
3337,39,Travel_Rarely,Research & Development,Female,Mid Level,Human Resources,Married,68040,8.0,14,13.0,3,5,0,4,1.625,Medium,Excellent
3338,33,Travel_Rarely,Sales,Male,Junior Level,Manufacturing Director,Divorced,38150,3.0,11,7.0,3,4,0,3,2.3333333333333335,High,Excellent
3339,32,Travel_Rarely,Research & Development,Female,Entry Level,Laboratory Technician,Single,27410,1.0,15,1.0,5,1,0,1,1.0,Medium,Excellent
3340,29,Travel_Rarely,Research & Development,Female,Senior Level,Healthcare Representative,Divorced,66730,6.0,12,8.0,2,4,0,3,1.3333333333333333,Very High,Excellent
3341,44,Travel_Rarely,Research & Development,Male,Junior Level,Manufacturing Director,Married,76390,1.0,14,8.0,6,8,7,1,8.0,High,Excellent
3342,28,Travel_Rarely,Sales,Female,Entry Level,Research Scientist,Single,23280,1.0,11,4.0,3,4,0,2,4.0,High,Excellent
3343,58,Travel_Frequently,Sales,Male,Entry Level,Sales Executive,Divorced,21530,9.0,11,3.0,3,1,0,0,0.3333333333333333,High,Excellent
3344,43,Travel_Rarely,Sales,Male,Junior Level,Sales Executive,Divorced,48760,4.0,16,4.0,4,1,0,0,1.0,High,Excellent
3345,20,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Single,93960,1.0,12,2.0,6,2,0,2,2.0,Low,Excellent
3346,21,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Single,104000,1.0,13,1.0,2,1,0,0,1.0,High,Excellent
3347,36,Travel_Rarely,Research & Development,Male,Entry Level,Laboratory Technician,Married,84740,0.0,14,17.0,3,16,4,11,inf,High,Excellent
3348,47,Travel_Rarely,Research & Development,Male,Junior Level,Manufacturing Director,Single,99810,1.0,21,3.0,3,3,1,2,3.0,High,Outstanding
3349,22,Travel_Rarely,Research & Development,Female,Entry Level,Laboratory Technician,Married,124900,0.0,13,4.0,3,3,0,2,inf,High,Excellent
3350,41,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Divorced,26570,4.0,11,10.0,3,7,1,0,2.5,Very High,Excellent
3351,28,Travel_Rarely,Research & Development,Female,Mid Level,Manager,Divorced,135910,5.0,20,6.0,2,2,2,2,1.2,High,Outstanding
3352,39,Travel_Rarely,Research & Development,Female,Senior Level,Human Resources,Married,66960,7.0,11,8.0,3,2,2,2,1.1428571428571428,High,Excellent
3353,27,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Single,20580,1.0,14,1.0,5,1,0,0,1.0,High,Excellent
3354,34,Travel_Rarely,Research & Development,Male,Junior Level,Human Resources,Divorced,88650,1.0,11,1.0,0,1,1,0,1.0,High,Excellent
3355,42,Travel_Rarely,Sales,Male,Junior Level,Human Resources,Single,59400,7.0,16,10.0,2,5,0,3,1.4285714285714286,Medium,Excellent
3356,33,Travel_Rarely,Sales,Female,Entry Level,Sales Executive,Single,59140,3.0,16,6.0,4,3,0,2,2.0,High,Excellent
3357,58,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Divorced,26220,2.0,23,24.0,3,6,0,4,12.0,High,Outstanding
3358,31,Travel_Rarely,Sales,Female,Entry Level,Sales Representative,Married,121850,3.0,14,13.0,2,7,5,2,4.333333333333333,High,Excellent
3359,35,Travel_Rarely,Research & Development,Male,Mid Level,Healthcare Representative,Married,106090,1.0,22,10.0,3,10,0,7,10.0,High,Outstanding
3360,49,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Married,43450,4.0,15,29.0,3,26,1,7,7.25,Medium,Excellent
3361,48,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Married,21770,4.0,18,13.0,4,0,0,0,3.25,High,Excellent
3362,31,Non-Travel,Research & Development,Female,Junior Level,Sales Executive,Married,27930,1.0,16,9.0,4,9,0,0,9.0,High,Excellent
3363,36,Travel_Rarely,Human Resources,Male,Entry Level,Sales Executive,Single,79180,2.0,12,8.0,3,6,0,1,4.0,Medium,Excellent
3364,38,Travel_Rarely,Sales,Male,Junior Level,Sales Executive,Married,87890,1.0,11,15.0,4,15,5,11,15.0,High,Excellent
3365,32,Non-Travel,Sales,Male,Entry Level,Laboratory Technician,Married,23890,6.0,12,5.0,4,3,0,2,0.8333333333333334,Medium,Excellent
3366,25,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,32120,1.0,15,1.0,3,1,0,0,1.0,Medium,Excellent
3367,40,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Divorced,192320,2.0,14,11.0,3,1,0,0,5.5,High,Excellent
3368,26,Travel_Frequently,Sales,Male,Junior Level,Healthcare Representative,Single,22670,1.0,19,7.0,2,7,0,7,7.0,Medium,Excellent
3369,41,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Single,195170,2.0,13,20.0,5,18,2,17,10.0,High,Excellent
3370,36,Travel_Rarely,Research & Development,Female,Junior Level,Healthcare Representative,Single,24360,4.0,13,16.0,3,11,3,9,4.0,Low,Excellent
3371,19,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Single,160640,1.0,15,1.0,3,1,0,0,1.0,High,Excellent
3372,20,Travel_Rarely,Research & Development,Female,Mid Level,Laboratory Technician,Single,27070,1.0,11,1.0,2,1,0,0,1.0,High,Excellent
3373,31,Travel_Rarely,Research & Development,Male,Senior Level,Research Director,Married,190680,0.0,12,10.0,1,9,8,5,inf,High,Excellent
3374,40,Travel_Frequently,Sales,Male,Entry Level,Research Scientist,Divorced,39310,8.0,19,3.0,2,1,0,0,0.375,Medium,Excellent
3375,32,Travel_Rarely,Research & Development,Male,Senior Level,Laboratory Technician,Married,37300,1.0,25,8.0,4,8,6,3,8.0,High,Outstanding
3376,36,Travel_Rarely,Research & Development,Male,Mid Level,Sales Executive,Married,22320,1.0,12,16.0,2,16,3,7,16.0,High,Excellent
3377,33,Travel_Rarely,Research & Development,Female,Senior Level,Manufacturing Director,Single,44650,0.0,13,6.0,3,5,1,4,inf,High,Excellent
3378,37,Travel_Rarely,Sales,Female,Mid Level,Human Resources,Married,30720,5.0,14,17.0,3,14,11,7,3.4,Medium,Excellent
3379,45,Non-Travel,Research & Development,Male,Junior Level,Sales Executive,Married,33190,1.0,12,9.0,3,9,0,8,9.0,High,Excellent
3380,29,Travel_Frequently,Research & Development,Male,Entry Level,Sales Representative,Married,192020,1.0,12,3.0,5,3,0,2,3.0,High,Excellent
3381,35,Travel_Rarely,Human Resources,Male,Mid Level,Laboratory Technician,Married,136750,1.0,15,5.0,5,5,1,0,5.0,Medium,Excellent
3382,52,Travel_Rarely,Research & Development,Male,Entry Level,Laboratory Technician,Married,29110,2.0,17,26.0,3,9,7,8,13.0,High,Excellent
3383,58,Travel_Rarely,Sales,Female,Senior Level,Sales Executive,Single,59570,4.0,14,7.0,2,1,0,0,1.75,Low,Excellent
3384,53,Travel_Rarely,Research & Development,Male,Entry Level,Manager,Divorced,39200,6.0,16,22.0,3,17,15,2,3.6666666666666665,High,Excellent
3385,30,Travel_Rarely,Sales,Male,Entry Level,Sales Executive,Divorced,64340,5.0,14,10.0,3,8,7,7,2.0,Medium,Excellent
3386,38,Non-Travel,Sales,Male,Junior Level,Research Director,Single,100480,1.0,23,6.0,2,5,1,3,6.0,High,Outstanding
3387,35,Travel_Rarely,Sales,Female,Junior Level,Healthcare Representative,Divorced,109380,6.0,14,12.0,2,10,0,8,2.0,Low,Excellent
3388,39,Travel_Rarely,Sales,Male,Junior Level,Research Scientist,Single,23400,0.0,11,9.0,2,8,0,7,inf,Medium,Excellent
3389,40,Non-Travel,Research & Development,Male,Entry Level,Human Resources,Single,65450,4.0,15,22.0,2,1,0,0,5.5,High,Excellent
3390,47,Travel_Frequently,Research & Development,Male,Mid Level,Sales Executive,Divorced,69310,1.0,11,20.0,3,19,2,7,20.0,High,Excellent
3391,36,Non-Travel,Sales,Male,Junior Level,Research Scientist,Divorced,48980,4.0,13,12.0,3,7,0,7,3.0,High,Excellent
3392,31,Non-Travel,Research & Development,Male,Junior Level,Research Scientist,Single,25930,0.0,21,4.0,2,3,1,2,inf,High,Outstanding
3393,33,Non-Travel,Sales,Male,Senior Level,Research Director,Single,194360,1.0,19,10.0,4,10,6,0,10.0,High,Excellent
3394,29,Travel_Rarely,Human Resources,Male,Entry Level,Sales Executive,Single,27230,6.0,11,3.0,2,0,0,0,0.5,Medium,Excellent
3395,33,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Single,34790,3.0,12,5.0,3,3,0,2,1.6666666666666667,High,Excellent
3396,45,Travel_Rarely,Research & Development,Female,Mid Level,Healthcare Representative,Divorced,27940,3.0,19,8.0,2,5,0,2,2.6666666666666665,High,Excellent
3397,50,Travel_Rarely,Sales,Female,Entry Level,Manufacturing Director,Divorced,52490,9.0,21,32.0,2,5,1,3,3.5555555555555554,Medium,Outstanding
3398,33,Travel_Frequently,Sales,Male,Junior Level,Human Resources,Married,21760,1.0,14,6.0,2,6,1,2,6.0,Medium,Excellent
3399,41,Travel_Frequently,Sales,Male,Entry Level,Laboratory Technician,Divorced,168720,2.0,15,21.0,2,18,0,11,10.5,High,Excellent
3400,27,Travel_Rarely,Research & Development,Male,Junior Level,Manufacturing Director,Married,34850,9.0,17,4.0,2,2,2,2,0.4444444444444444,High,Excellent
3401,45,Non-Travel,Sales,Female,Entry Level,Sales Executive,Married,66440,1.0,12,9.0,3,9,0,8,9.0,Very High,Excellent
3402,47,Travel_Rarely,Sales,Female,Junior Level,Research Scientist,Single,55820,1.0,16,9.0,3,9,0,7,9.0,High,Excellent
3403,30,Travel_Rarely,Sales,Male,Junior Level,Healthcare Representative,Married,40000,4.0,12,7.0,5,5,0,1,1.75,Medium,Excellent
3404,50,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Married,134960,3.0,18,22.0,3,12,1,5,7.333333333333333,High,Excellent
3405,38,Travel_Frequently,Research & Development,Male,Entry Level,Manufacturing Director,Married,32100,0.0,17,3.0,5,2,0,2,inf,Medium,Excellent
3406,46,Travel_Rarely,Research & Development,Female,Mid Level,Human Resources,Divorced,190450,6.0,11,13.0,2,8,0,7,2.1666666666666665,High,Excellent
3407,24,Travel_Rarely,Sales,Female,Entry Level,Healthcare Representative,Divorced,118490,1.0,16,5.0,3,4,3,2,5.0,High,Excellent
3408,35,Travel_Rarely,Sales,Male,Mid Level,Healthcare Representative,Divorced,20700,1.0,13,5.0,1,4,0,2,5.0,Medium,Excellent
3409,31,Travel_Frequently,Research & Development,Male,Junior Level,Sales Executive,Married,65020,1.0,12,4.0,3,4,0,3,4.0,High,Excellent
3410,18,Non-Travel,Sales,Male,Junior Level,Manager,Single,32300,1.0,12,0.0,3,0,0,0,0.0,High,Excellent
3411,54,Travel_Rarely,Sales,Female,Entry Level,Laboratory Technician,Married,136030,8.0,13,22.0,2,10,0,8,2.75,High,Excellent
3412,35,Travel_Rarely,Research & Development,Female,Entry Level,Manufacturing Director,Divorced,119960,1.0,19,16.0,3,16,10,1,16.0,High,Excellent
3413,30,Travel_Rarely,Research & Development,Female,Executive,Healthcare Representative,Married,56050,0.0,12,9.0,0,8,1,7,inf,Medium,Excellent
3414,20,Travel_Rarely,Research & Development,Female,Junior Level,Research Scientist,Single,63970,1.0,17,1.0,3,1,0,0,1.0,High,Excellent
3415,30,Travel_Frequently,Research & Development,Male,Entry Level,Sales Executive,Single,191440,0.0,11,4.0,3,3,1,2,inf,High,Excellent
3416,26,Travel_Rarely,Sales,Female,Junior Level,Research Scientist,Married,175840,1.0,20,8.0,2,8,1,3,8.0,High,Outstanding
3417,22,Travel_Rarely,Research & Development,Male,Junior Level,Sales Representative,Married,49070,1.0,21,4.0,2,4,1,1,4.0,High,Outstanding
3418,48,Travel_Rarely,Human Resources,Male,Junior Level,Sales Executive,Single,45540,2.0,11,19.0,3,2,2,2,9.5,High,Excellent
3419,48,Travel_Rarely,Sales,Male,Entry Level,Research Director,Single,54150,7.0,11,27.0,1,15,4,8,3.857142857142857,High,Excellent
3420,41,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Single,47410,6.0,16,8.0,3,2,2,1,1.3333333333333333,High,Excellent
3421,39,Travel_Rarely,Sales,Male,Mid Level,Human Resources,Married,21150,1.0,18,21.0,3,21,11,8,21.0,Very High,Excellent
3422,27,Travel_Rarely,Research & Development,Male,Junior Level,Human Resources,Married,31610,0.0,13,4.0,0,3,2,2,inf,High,Excellent
3423,35,Travel_Rarely,Sales,Male,Executive,Sales Executive,Divorced,57450,1.0,17,3.0,4,3,1,2,3.0,High,Excellent
3424,42,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Married,23730,6.0,14,21.0,3,1,0,0,3.5,Very High,Excellent
3425,50,Travel_Rarely,Sales,Male,Junior Level,Sales Executive,Married,33100,4.0,22,8.0,3,1,0,0,2.0,Very High,Outstanding
3426,59,Travel_Rarely,Research & Development,Female,Executive,Laboratory Technician,Single,186650,3.0,12,30.0,3,5,4,3,10.0,Medium,Excellent
3427,37,Travel_Rarely,Sales,Male,Junior Level,Laboratory Technician,Married,44850,5.0,11,15.0,2,1,0,0,3.0,Very High,Excellent
3428,55,Travel_Frequently,Research & Development,Female,Junior Level,Sales Executive,Married,27890,3.0,13,17.0,2,8,6,7,5.666666666666667,Medium,Excellent
3429,41,Non-Travel,Research & Development,Male,Junior Level,Research Scientist,Divorced,58280,1.0,13,21.0,0,21,5,10,21.0,High,Excellent
3430,38,Travel_Rarely,Research & Development,Female,Entry Level,Laboratory Technician,Single,23260,8.0,14,19.0,3,1,0,0,2.375,Very High,Excellent
3431,26,Non-Travel,Research & Development,Female,Entry Level,Manufacturing Director,Single,135250,8.0,17,7.0,4,2,2,2,0.875,Medium,Excellent
3432,52,Travel_Rarely,Research & Development,Female,Senior Level,Human Resources,Married,14200,1.0,13,33.0,2,32,6,9,33.0,Very High,Excellent
3433,44,Travel_Rarely,Research & Development,Female,Entry Level,Healthcare Representative,Married,80200,3.0,11,23.0,2,12,11,11,7.666666666666667,High,Excellent
3434,50,Non-Travel,Human Resources,Male,Entry Level,Laboratory Technician,Married,36880,0.0,11,19.0,3,18,0,13,inf,Medium,Excellent
3435,36,Travel_Rarely,Sales,Male,Senior Level,Sales Executive,Single,54820,1.0,18,18.0,3,17,15,14,18.0,High,Excellent
3436,39,Travel_Frequently,Sales,Male,Entry Level,Sales Executive,Single,160150,1.0,11,21.0,3,21,2,8,21.0,Very High,Excellent
3437,33,Non-Travel,Sales,Male,Executive,Sales Representative,Single,12000,0.0,11,3.0,3,2,2,2,inf,High,Excellent
3438,45,Travel_Rarely,Research & Development,Male,Entry Level,Human Resources,Married,56610,3.0,12,26.0,2,9,1,1,8.666666666666666,Medium,Excellent
3439,32,Non-Travel,Research & Development,Male,Junior Level,Manager,Single,69290,9.0,20,10.0,6,8,7,7,1.1111111111111112,Low,Outstanding
3440,34,Travel_Rarely,Sales,Male,Junior Level,Research Director,Divorced,96130,0.0,12,16.0,5,15,0,9,inf,Medium,Excellent
3441,59,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Married,56740,3.0,12,14.0,6,6,0,4,4.666666666666667,High,Excellent
3442,45,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Single,54840,1.0,20,6.0,6,6,0,4,6.0,High,Outstanding
3443,53,Travel_Frequently,Sales,Male,Junior Level,Research Scientist,Married,120610,2.0,20,30.0,2,15,6,12,15.0,Very High,Outstanding
3444,36,Travel_Rarely,Research & Development,Female,Entry Level,Research Scientist,Divorced,56600,7.0,12,9.0,3,1,0,0,1.2857142857142858,High,Excellent
3445,26,Travel_Frequently,Sales,Male,Junior Level,Research Scientist,Married,48210,6.0,14,6.0,2,3,1,2,1.0,High,Excellent
3446,34,Travel_Rarely,Research & Development,Male,Entry Level,Sales Representative,Married,64100,1.0,13,1.0,5,1,0,0,1.0,Medium,Excellent
3447,28,Travel_Rarely,Research & Development,Male,Junior Level,Sales Representative,Married,52100,1.0,15,1.0,1,1,0,0,1.0,Very High,Excellent
3448,38,Travel_Frequently,Sales,Male,Junior Level,Research Scientist,Married,26950,3.0,14,8.0,4,2,2,2,2.6666666666666665,Low,Excellent
3449,50,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,118780,2.0,13,29.0,2,8,7,7,14.5,High,Excellent
